Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade
STU06673,18,Female,6.71,61.5,7.8,4.7,2.5,3.16,No,Hybrid,Average,Poor,No,2,Low,6,A
STU06674,20,Non-Binary,4.59,68.3,5.7,6.1,5.8,3.36,No,Hybrid,Good,Average,Yes,3,Middle,6.3,B
STU06675,18,Male,8.13,84.6,7,4.8,4.4,1.9,No,Offline,Average,Average,No,0,Low,6.2,A
STU06676,23,Male,8.65,89.9,6.2,1.5,2.6,1.94,Yes,Online,Poor,Excellent,Yes,3,Middle,3.9,A
STU06677,22,Male,8.81,84.1,7.9,4.1,2,1.5,Yes,Hybrid,Average,Poor,No,3,High,3.7,A
STU06678,17,Male,5.96,71.4,6.5,2.7,4.3,3.9,Yes,Hybrid,Average,Average,No,4,Middle,2.7,A
STU06679,17,Female,6.78,82.7,7.7,4.5,4,2.4,Yes,Offline,Average,Poor,No,0,Middle,7.5,B
STU06680,23,Female,2.39,64.3,6.8,4.8,1.8,1.97,No,Hybrid,Good,Good,Yes,0,Middle,7.1,C
STU06681,18,Male,5.89,68.9,7.6,5.1,6.4,3.32,No,Online,Poor,Good,No,2,Low,3.3,B
STU06682,19,Male,4.33,86.1,8.2,8.6,4.5,3.39,No,Hybrid,Poor,Good,No,2,Middle,5.9,B
STU06683,21,Male,7.1,84.9,5,4.1,1.6,2.88,No,Offline,Average,Average,No,3,Middle,2.2,A
STU06684,20,Male,3.97,79.2,8.4,5.8,4.5,2.97,Yes,Offline,Average,Average,No,1,Middle,5,B
STU06685,23,Male,4.59,80.3,5.7,3.6,5.9,2.33,No,Hybrid,Average,Good,No,3,Middle,6.2,B
STU06686,24,Male,3.39,71.6,7.2,5.3,4,3.09,No,Offline,Good,Excellent,No,4,Low,7.3,B
STU06687,24,Female,8.65,94.1,8,3.8,1.5,3.42,Yes,Offline,Average,Average,Yes,2,Middle,4.6,A
STU06688,22,Male,5.26,91.3,7.8,4.8,3.4,3.26,No,Online,Average,Good,No,3,High,3.3,A
STU06689,23,Female,3.05,70.1,9.9,2.3,5.8,4,Yes,Hybrid,Poor,Average,Yes,2,Low,4.2,A
STU06690,20,Female,4.26,90.3,6.3,2,2,1.5,No,Offline,Average,Average,No,2,Middle,7,C
STU06691,20,Male,2.48,53.5,7.3,6.6,2.6,2.59,Yes,Online,Good,Good,No,1,Middle,7.8,D
STU06692,22,Female,7.41,88.1,6.7,4.1,2.3,2.64,Yes,Hybrid,Good,Good,Yes,1,High,3.9,A
STU06693,22,Female,7.46,92.5,5.4,9.2,6,3.06,No,Hybrid,Average,Average,No,1,Middle,1.6,B
STU06694,17,Female,5.34,78,7.4,4.9,5.1,2.4,No,Online,Poor,Average,No,1,Middle,1,B
STU06695,20,Male,5.61,83,4.5,2.9,5.4,2.59,No,Offline,Good,Excellent,No,5,High,4.4,A
STU06696,21,Male,2.16,68.9,7.8,3.9,1.3,3.11,No,Hybrid,Good,Excellent,Yes,3,Middle,2.2,A
STU06697,24,Female,8.12,75.3,5.9,10,7.8,3.27,No,Online,Average,Excellent,Yes,0,Middle,4.6,C
STU06698,21,Female,4.93,96.9,8.2,4.1,3.8,2.41,No,Online,Good,Good,No,2,Middle,3.1,A
STU06699,18,Male,9.09,90.8,5.7,8.8,4.2,2.82,Yes,Hybrid,Average,Good,Yes,3,Middle,6.8,A
STU06700,23,Male,3.88,88.5,7.5,2.9,2.9,2.81,Yes,Online,Poor,Average,No,2,Low,4.8,B
STU06701,22,Male,5.96,75.8,7.9,4.8,4.7,2.73,Yes,Offline,Poor,Poor,Yes,3,Middle,5.1,A
STU06702,17,Male,6.76,72.7,9.4,2.7,1.2,3.39,No,Online,Good,Good,Yes,2,Middle,4.2,A
STU06703,21,Female,6.6,85.3,7,5.3,2.8,2.43,Yes,Online,Average,Good,No,2,Middle,1,A
STU06704,19,Male,4.8,70.3,4.7,6,3.3,3.13,Yes,Offline,Good,Average,Yes,1,High,4.8,C
STU06705,24,Male,7.17,74.3,8.7,9.5,4.6,2.71,No,Online,Average,Excellent,No,1,Low,1.9,A
STU06706,17,Female,5.8,81.8,9.2,9.6,4.9,2.81,Yes,Online,Good,Average,No,1,Low,6.3,A
STU06707,17,Male,5.07,100,5.8,6.2,0.7,2.93,Yes,Online,Poor,Average,No,2,High,1.5,A
STU06708,21,Female,2.97,66.9,8.1,3.5,3.7,3.84,No,Hybrid,Good,Average,Yes,3,Middle,2.9,A
STU06709,19,Female,7.57,83.1,6.7,5.7,6.3,2.8,No,Online,Poor,Good,No,3,High,3.2,A
STU06710,18,Male,5.09,71.6,5.5,4.9,4.5,2.87,No,Online,Poor,Poor,Yes,2,Low,3.2,B
STU06711,21,Female,5.98,87.6,8.1,6.2,3.6,2.6,No,Offline,Average,Average,No,4,High,3.6,A
STU06712,19,Female,4.9,87.8,7.8,4.9,2.3,2.88,No,Hybrid,Good,Good,Yes,1,High,4,A
STU06713,17,Male,5.71,70.8,9,1,4.3,2.66,Yes,Online,Average,Good,Yes,3,Low,4.4,A
STU06714,24,Male,4.29,97.8,6.7,4.9,1.5,3.28,No,Hybrid,Average,Good,No,3,Low,5,A
STU06715,19,Female,10.11,67.9,5.8,2.4,4.8,2.28,No,Hybrid,Average,Average,No,2,Middle,4,A
STU06716,17,Female,8.62,67.9,6.4,3.8,3.1,3.2,Yes,Online,Poor,Good,Yes,2,Low,4.1,A
STU06717,23,Female,6.37,75.1,4.5,3.7,6.4,3.19,Yes,Hybrid,Good,Good,No,1,High,6.5,B
STU06718,21,Male,5.59,91.1,6.9,3.9,4.3,1.91,Yes,Online,Average,Average,No,4,Middle,1.3,A
STU06719,22,Female,6.36,81.1,6.5,4.7,2.9,2.03,No,Online,Poor,Excellent,Yes,2,High,5.4,B
STU06720,21,Male,3.34,89.3,7.6,3.8,3.1,2.95,No,Offline,Average,Good,Yes,1,High,4,C
STU06721,23,Female,6.21,89.2,8.3,4.7,2.9,2.7,Yes,Online,Poor,Average,Yes,2,Middle,2.7,A
STU06722,20,Female,4.84,67.1,7.8,7,4.1,2.82,No,Online,Poor,Excellent,Yes,1,Middle,5.3,B
STU06723,20,Female,4.19,66.6,7.9,4.4,3.4,3.56,No,Offline,Average,Excellent,Yes,0,Low,5.1,B
STU06724,20,Female,3.67,85.9,8.4,6.7,3.4,2.25,Yes,Offline,Good,Excellent,Yes,2,Middle,5.9,B
STU06725,21,Female,3.68,78.5,9.8,6.5,5.9,2.3,Yes,Online,Poor,Good,No,1,High,4.9,C
STU06726,18,Female,5.97,85.5,7.9,7.7,3.4,3.44,No,Online,Good,Average,Yes,2,Low,6.4,A
STU06727,21,Male,5.06,88.9,5.7,8.8,0.7,2.96,No,Offline,Average,Average,No,1,Middle,4.1,B
STU06728,24,Female,3.45,87.9,6.7,6.7,7.6,3.18,No,Hybrid,Poor,Good,No,1,High,4.3,B
STU06729,23,Female,5.84,87.3,7.4,4.6,2.8,1.96,Yes,Offline,Poor,Excellent,No,1,Middle,3.1,B
STU06730,24,Male,5.3,82.9,6.1,5.2,2.2,2.75,No,Offline,Poor,Good,No,1,Middle,2.4,B
STU06731,23,Female,4.83,79.7,4.7,3,4.1,3.07,Yes,Hybrid,Average,Excellent,Yes,0,High,2.7,B
STU06732,22,Male,7.89,98.6,5.2,4.4,3.3,3.86,Yes,Offline,Good,Average,Yes,2,Low,4.6,A
STU06733,19,Female,4.5,85.3,7.5,7.1,2,3.15,No,Offline,Good,Good,No,2,High,4.8,A
STU06734,21,Female,2.38,90.5,7.3,8.3,3.2,3.61,No,Hybrid,Average,Excellent,Yes,3,High,2.7,A
STU06735,21,Male,5.31,96.8,6.3,6.9,4.1,3.6,No,Offline,Average,Good,Yes,2,Low,2.1,A
STU06736,17,Female,3.06,84.7,8.5,5,4.6,3.54,Yes,Offline,Average,Excellent,No,2,Middle,3.1,A
STU06737,23,Male,6.66,84.4,4.7,6.5,3.4,3.09,No,Hybrid,Poor,Good,Yes,1,Middle,3.8,A
STU06738,17,Female,6.14,75.8,7.2,2.7,3.8,3.18,No,Offline,Good,Good,No,3,Low,4,A
STU06739,17,Male,4.4,66.1,7.5,9.1,5.3,3.52,No,Offline,Average,Good,No,2,Middle,3.8,B
STU06740,21,Male,6,78.7,8.5,4.5,5.5,3.19,No,Hybrid,Average,Excellent,No,2,Middle,3.7,A
STU06741,18,Male,4.22,82.1,8.3,4.7,1.4,2.57,Yes,Offline,Poor,Good,No,0,High,6.7,B
STU06742,19,Male,4.11,69.2,6.8,3.6,4.8,3.52,Yes,Hybrid,Good,Average,Yes,1,Middle,1.7,A
STU06743,19,Female,1.51,93.2,5.1,3.2,2.9,3.33,No,Hybrid,Average,Good,No,1,High,4.3,A
STU06744,24,Female,0.9,88.2,5.5,8,2.3,2.69,No,Offline,Good,Good,Yes,2,Low,6.5,C
STU06745,23,Male,4.2,88.6,7.7,7.9,4.7,2.77,No,Offline,Poor,Poor,No,1,Low,4.2,C
STU06746,22,Male,8.46,76.6,6.9,3.6,4.1,3.79,No,Online,Average,Good,Yes,1,High,4.3,A
STU06747,23,Male,2.66,95,6.9,6.2,5.5,2.89,No,Hybrid,Average,Average,No,1,High,4.3,C
STU06748,18,Female,4.85,100,8.7,8.2,1.5,2.82,Yes,Hybrid,Good,Good,No,1,Low,4.9,A
STU06749,18,Female,3.71,68.7,6.1,1,2.9,2.92,Yes,Offline,Average,Excellent,Yes,1,Middle,4.7,B
STU06750,19,Male,6.02,98.4,7.8,1,4.7,2.93,Yes,Hybrid,Average,Good,Yes,3,Middle,1.6,A
STU06751,20,Female,3.38,84.5,5.7,6.4,3.9,3.18,No,Hybrid,Good,Excellent,Yes,3,Middle,5.3,A
STU06752,17,Male,4.79,88.1,8.2,5,4.4,3.01,Yes,Online,Poor,Average,Yes,3,High,3.3,B
STU06753,17,Female,5.79,65.3,10,7.7,5.7,3.19,No,Online,Average,Excellent,Yes,2,Middle,3.3,A
STU06754,19,Female,4.01,88.3,10,7.8,3.8,2.88,Yes,Offline,Good,Average,No,2,Low,6.5,C
STU06755,23,Female,4.7,79.3,8.7,3.1,0.5,1.61,Yes,Online,Poor,Poor,No,0,Middle,4.5,C
STU06756,18,Female,4.58,78.5,7.5,4.8,3.9,2.82,Yes,Hybrid,Poor,Excellent,No,2,Middle,3.4,A
STU06757,23,Female,6.02,77.1,7.1,5.5,2.9,2.69,No,Hybrid,Poor,Good,No,1,High,6.3,B
STU06758,22,Female,6.22,77.6,7.1,3.1,4.9,2.29,Yes,Online,Average,Average,Yes,2,Middle,1.2,B
STU06759,20,Female,6.46,77.2,7.6,6.7,2.5,3.04,Yes,Online,Poor,Excellent,Yes,0,High,6.8,B
STU06760,19,Male,5.84,80.4,9.7,6.5,4.4,3.82,No,Offline,Poor,Good,No,2,High,1.3,A
STU06761,17,Male,3.05,90.3,5.5,5.2,4.7,2.31,Yes,Online,Good,Excellent,No,1,Low,5.6,D
STU06762,21,Male,4.19,75.1,6.6,5.5,4.8,2.9,No,Offline,Poor,Good,Yes,0,High,5.9,C
STU06763,23,Female,6,100,5.4,3.3,5.7,3.25,No,Hybrid,Average,Good,Yes,1,Middle,5.1,A
STU06764,18,Male,5.09,73.5,6.8,7.5,0.5,2.71,Yes,Offline,Good,Good,Yes,0,Middle,6.3,C
STU06765,21,Male,6.68,80.5,6.3,7.9,2.5,3.56,Yes,Offline,Good,Average,Yes,5,Middle,3.9,A
STU06766,22,Male,2.53,82.9,7.1,8.4,3.1,3.09,No,Offline,Average,Good,Yes,1,High,4.7,C
STU06767,19,Male,3.26,77.3,5.8,5.2,3,2.67,No,Offline,Poor,Good,No,1,Middle,7.4,B
STU06768,23,Female,3.35,75.1,6.7,3.8,3.4,2.6,No,Hybrid,Good,Poor,No,1,Middle,6,B
STU06769,17,Female,5.57,50.8,6.3,6,4.7,2.77,No,Hybrid,Good,Average,Yes,2,Middle,6.3,B
STU06770,23,Female,3.75,93.5,5.5,6,3.7,3.29,Yes,Hybrid,Poor,Average,No,1,Middle,3.9,B
STU06771,20,Female,3.25,69.4,7.1,5.7,6.3,2.81,No,Offline,Average,Excellent,Yes,0,High,2.9,D
STU06772,24,Female,5.65,69.5,8.9,1,5.3,3.35,Yes,Online,Average,Good,No,2,High,5.4,A
STU06773,21,Female,4.19,61.6,5.2,6,5.2,3.06,No,Offline,Good,Good,No,0,Low,6.3,C
STU06774,20,Male,2.89,79.1,4,6,4.4,2.49,No,Offline,Average,Excellent,No,0,Middle,6.8,D
STU06775,22,Female,5.79,69.6,7.3,7.3,1.7,3.02,No,Offline,Average,Good,Yes,2,Middle,3,A
STU06776,17,Male,4.77,76.6,6.6,1,4.2,3.42,No,Hybrid,Average,Excellent,Yes,1,Middle,3,A
STU06777,21,Male,5.93,91.8,6.9,7.6,3.6,3.02,No,Online,Average,Average,No,5,High,2.7,A
STU06778,22,Female,6.08,93.3,7.1,2.5,4.4,2.52,No,Online,Average,Average,Yes,3,Low,3.6,A
STU06779,20,Male,3.82,89,6,5.8,3.5,3.7,Yes,Online,Average,Good,Yes,1,High,1.7,A
STU06780,20,Male,4.41,82,6,5.6,5.6,3.01,No,Hybrid,Good,Good,Yes,0,Middle,4.9,A
STU06781,24,Male,4.73,85.5,7.1,6.6,4.2,3.14,No,Online,Average,Excellent,No,1,Middle,8.1,B
STU06782,21,Male,6.28,78.2,5.2,5,4.6,3.1,No,Online,Good,Good,Yes,3,Middle,2.9,A
STU06783,17,Male,4.9,83.4,5.9,5.8,5.7,3.43,Yes,Offline,Average,Average,No,2,Low,1.6,A
STU06784,20,Male,6.99,78.7,6.3,5.7,6.2,3.73,No,Offline,Average,Good,Yes,2,Middle,3.7,A
STU06785,19,Female,3.91,66.7,7.5,8.1,3.7,2.64,Yes,Hybrid,Good,Good,Yes,0,Middle,5.8,B
STU06786,24,Female,4.97,96.4,8.7,2.9,2,2.78,No,Hybrid,Good,Average,No,1,Middle,4.9,A
STU06787,22,Male,7.47,72.8,6.7,4,3.1,2.4,Yes,Online,Average,Good,Yes,2,Middle,6.2,A
STU06788,21,Female,2.28,68.5,6.1,4.2,3.4,3.58,Yes,Online,Average,Excellent,No,0,Middle,6.8,C
STU06789,18,Male,2.54,78.5,7.5,6.9,4.7,2.63,No,Offline,Average,Excellent,No,0,Low,4.1,D
STU06790,18,Male,6.3,94.2,5.4,5,5.1,2.11,No,Offline,Average,Good,No,3,Middle,2.1,A
STU06791,17,Male,6.42,81,5.8,2.4,4.2,4,Yes,Online,Average,Average,No,1,High,4.3,A
STU06792,19,Female,6.86,72.1,6.5,1.6,1.8,2.39,No,Offline,Average,Poor,Yes,3,Middle,3.1,A
STU06793,20,Male,6.6,76.9,6.9,3.5,1.3,2.12,No,Hybrid,Poor,Good,No,3,Middle,6.2,A
STU06794,18,Female,6.96,97.3,6.8,1,2.4,3.4,No,Offline,Poor,Good,No,1,Low,2.2,A
STU06795,17,Female,4.02,66.4,4.8,4.7,2.5,2.83,Yes,Hybrid,Average,Average,Yes,0,Low,7,C
STU06796,22,Female,5.01,69.3,7.2,4.7,3.1,3.39,Yes,Hybrid,Average,Average,Yes,4,Middle,2.4,A
STU06797,24,Female,6.05,62.6,7.4,5.1,5.8,3.55,Yes,Online,Average,Excellent,Yes,1,Middle,3.9,A
STU06798,19,Female,2.65,82.6,6.1,7.9,5.6,3.4,No,Hybrid,Average,Excellent,Yes,1,High,4.5,C
STU06799,19,Male,2.54,75.6,8.6,3.5,3.5,3.07,No,Offline,Average,Good,No,4,Middle,4.5,A
STU06800,23,Male,3.84,83.6,6.3,4.4,3.3,2.76,No,Online,Good,Average,Yes,3,Low,6.1,B
STU06801,17,Female,6.87,84.7,7,6.3,5,2.79,Yes,Hybrid,Poor,Average,No,2,Middle,5.1,B
STU06802,17,Female,6.43,76.3,6.9,3.4,3.2,3.84,Yes,Online,Average,Average,Yes,3,Middle,7,A
STU06803,23,Male,2.49,88,7.3,4,4,2.12,Yes,Offline,Good,Good,Yes,1,Middle,3.9,B
STU06804,24,Male,3.89,79.4,5.8,4.6,4.8,3.21,No,Offline,Average,Average,Yes,3,High,4.8,B
STU06805,20,Male,3.91,78.9,7.1,5.9,2.4,1.57,No,Hybrid,Average,Excellent,Yes,0,Low,6.9,C
STU06806,17,Male,5.11,88.5,6,9.2,4.3,2.64,Yes,Offline,Good,Excellent,No,1,High,3.9,C
STU06807,23,Male,5.34,83.5,5.8,5.2,4.1,2.44,No,Hybrid,Good,Average,No,0,Middle,3.9,A
STU06808,20,Female,4.97,61.6,8.4,4.2,3.2,2.77,No,Offline,Average,Good,Yes,2,Middle,5.8,B
STU06809,24,Female,3.2,54.1,5.3,4.7,2,3.29,No,Online,Good,Good,No,2,High,5.5,A
STU06810,20,Female,7.06,92,6.5,5.1,5.2,2.89,Yes,Hybrid,Good,Excellent,No,3,High,5.7,A
STU06811,21,Female,6.95,73.8,5,2.7,3.8,3,No,Online,Average,Excellent,No,3,Low,2.9,A
STU06812,19,Female,2.96,73.1,6.1,7.5,3.5,2.73,No,Hybrid,Average,Poor,No,1,Middle,5.2,B
STU06813,22,Male,4.64,84.4,5.9,6.5,5.4,2.53,No,Offline,Average,Average,No,1,Middle,2.5,B
STU06814,19,Male,7,91.9,8.7,7,4.8,2.53,Yes,Online,Good,Good,No,2,Middle,3,A
STU06815,19,Female,5.63,76.9,6.1,4.2,3.9,2.97,No,Online,Average,Good,Yes,1,Middle,3.9,A
STU06816,21,Female,5.86,88,5.4,5.4,3.9,3.36,No,Offline,Poor,Average,Yes,2,Middle,6,A
STU06817,20,Male,4.12,66.8,4.2,5.2,1.6,2.42,No,Hybrid,Poor,Good,No,2,Low,7.1,C
STU06818,20,Non-Binary,7.68,63.4,6.7,3.9,5.7,3.13,No,Offline,Average,Good,No,1,Middle,4,A
STU06819,17,Male,2.9,57.2,6.5,6.4,5.2,3.75,No,Offline,Good,Average,No,1,Low,5.9,B
STU06820,21,Male,6.72,84.3,7.1,3.5,1.7,2.91,No,Offline,Average,Excellent,No,1,Middle,5,A
STU06821,17,Male,8.34,74.6,6.2,8.5,4.1,3.23,No,Offline,Average,Poor,Yes,5,Middle,4.9,A
STU06822,21,Male,3.54,79.1,6.2,6.5,2.9,3.2,No,Online,Average,Good,No,2,Middle,4,B
STU06823,17,Female,7.53,91.5,6,5.7,5,2.95,Yes,Offline,Poor,Good,No,3,Middle,2.5,A
STU06824,18,Female,6.57,64,4.3,9,4.5,2.76,No,Hybrid,Poor,Average,No,2,Low,5.2,C
STU06825,23,Male,3.76,100,9.2,2.3,3.1,3.72,Yes,Offline,Poor,Good,No,3,High,3,A
STU06826,19,Female,5.28,80.4,6.6,4,6,2.93,No,Offline,Average,Good,Yes,2,Middle,5.3,B
STU06827,19,Female,7.68,58.6,7.2,7.7,3.2,3.04,No,Hybrid,Average,Excellent,Yes,2,Middle,6.3,A
STU06828,24,Female,4.14,91.1,7.7,2.5,2.2,3.59,No,Online,Average,Average,No,1,High,4.2,A
STU06829,22,Female,4.14,99.9,8.7,7.4,3.3,2.99,No,Hybrid,Average,Good,Yes,3,High,1,A
STU06830,23,Male,1.42,78.7,6.8,6.5,0.7,2.67,Yes,Offline,Poor,Good,No,0,Low,6.5,Fail
STU06831,20,Female,1.82,72.7,3.7,8.7,1.9,3.37,No,Offline,Average,Good,Yes,1,Middle,6.6,D
STU06832,22,Male,4.25,91.1,8.5,7.1,4.4,3.23,No,Offline,Good,Excellent,Yes,2,Middle,2.3,B
STU06833,18,Female,4.73,89.1,6.5,4.9,1.1,3.03,Yes,Offline,Average,Poor,No,3,Low,3.7,A
STU06834,24,Male,6.11,57.2,5.8,7.7,7.2,2.63,Yes,Online,Poor,Average,No,1,Low,7.2,D
STU06835,22,Female,6.65,78.5,7.8,2.9,2.7,2.58,Yes,Online,Poor,Good,No,0,Middle,5.9,A
STU06836,24,Female,8.72,81.9,5,4.5,5.4,3.57,No,Offline,Average,Average,Yes,2,Middle,6.1,A
STU06837,19,Male,6.33,64.4,6.7,7.3,2.3,3.4,No,Offline,Poor,Excellent,No,0,High,3,B
STU06838,20,Male,10.56,76.6,6.8,5.2,5.7,3.21,No,Offline,Average,Good,No,2,Low,3.7,A
STU06839,18,Female,6.45,69.8,7.7,1,0.6,3.61,No,Hybrid,Average,Good,No,2,High,3.9,A
STU06840,19,Female,7.58,78.7,6.2,7.6,5.2,2.87,No,Offline,Average,Excellent,No,3,High,3.1,A
STU06841,23,Male,3.47,89.6,5.5,4.6,5.9,3.13,No,Offline,Average,Good,No,2,Middle,5,B
STU06842,17,Female,5.88,94.4,5.7,5.9,5,2.82,No,Hybrid,Good,Good,Yes,1,Middle,4,A
STU06843,21,Male,6.85,78,7.1,8.6,4.4,3.01,No,Hybrid,Poor,Poor,Yes,3,Middle,5.5,B
STU06844,18,Male,6.84,79.1,5.5,5.7,5.9,2.73,No,Offline,Average,Average,No,2,Middle,6.1,A
STU06845,20,Male,4.17,71.3,7.1,7.7,4.9,3.81,Yes,Offline,Poor,Average,No,0,Middle,5.8,C
STU06846,24,Male,4.94,76.9,8.4,5.6,6.4,2.79,No,Offline,Poor,Good,No,2,Middle,4.4,B
STU06847,22,Female,2.62,96.1,6.7,2.2,4.7,3.57,Yes,Hybrid,Good,Good,Yes,4,High,2.2,A
STU06848,23,Non-Binary,5.66,79,6.2,7.1,6.4,3.01,No,Offline,Average,Average,No,2,Low,7.8,B
STU06849,22,Male,3.01,66.3,5.4,5.8,3.1,3.23,No,Offline,Good,Good,Yes,2,Middle,6.1,B
STU06850,18,Female,6.87,73.3,8.8,7.3,3.2,2.48,Yes,Offline,Average,Average,No,5,High,4.3,A
STU06851,23,Male,5.5,77.8,10,4.6,4.4,3.01,No,Offline,Average,Excellent,Yes,2,Middle,3.4,A
STU06852,20,Female,6.38,84.6,8.1,4.1,3.3,2.53,Yes,Hybrid,Average,Poor,No,1,Low,6.4,A
STU06853,18,Male,6.15,69.5,9.4,6.8,4.5,3.36,Yes,Online,Good,Excellent,Yes,2,Middle,3.3,A
STU06854,20,Female,5.88,89.8,5.8,1,3.5,3.4,Yes,Hybrid,Average,Good,No,4,Middle,1.3,A
STU06855,22,Female,6.58,84.3,6.9,9.4,1.6,3.52,Yes,Hybrid,Average,Good,Yes,1,Middle,4,A
STU06856,19,Male,5.16,75.5,6.1,2.6,3.5,3.06,Yes,Offline,Poor,Average,No,4,Low,2.1,A
STU06857,23,Female,1.93,83.6,8.6,6.4,4.5,3.2,No,Offline,Poor,Excellent,No,0,Low,5,B
STU06858,17,Male,7.45,95,5,6.2,3.2,2.95,Yes,Hybrid,Good,Average,No,2,High,6.2,A
STU06859,19,Male,3.62,69.8,7.7,6.3,2.8,2.78,Yes,Hybrid,Average,Good,Yes,1,Low,3,C
STU06860,17,Male,6.78,77.4,5.3,9.8,4.9,3.48,Yes,Hybrid,Poor,Excellent,Yes,1,High,3,B
STU06861,22,Male,6.06,85.6,6.4,4.1,2.7,2.93,Yes,Online,Good,Excellent,No,2,Middle,5,A
STU06862,24,Male,5.75,80.8,7.2,7.2,7.2,3.33,Yes,Offline,Good,Good,Yes,3,High,3.2,A
STU06863,23,Male,5.33,69.1,6.7,5.8,6.1,3.83,Yes,Offline,Good,Excellent,Yes,3,Low,4.8,A
STU06864,19,Male,5.56,75.6,7,6,6.1,2.19,No,Offline,Good,Good,No,0,High,5.4,B
STU06865,19,Male,5.41,92.2,7.3,7.9,4.9,2.41,No,Online,Average,Average,No,2,Low,5.6,A
STU06866,18,Female,5.06,81.6,8.3,4.6,6,3.03,Yes,Online,Average,Good,Yes,1,Low,4.4,C
STU06867,21,Female,4.79,75.1,6.6,4,1.9,2.95,No,Offline,Average,Average,Yes,2,Low,1,A
STU06868,22,Male,5.59,74.5,7.6,3.7,3.9,3.74,No,Offline,Average,Average,No,2,Low,4.7,A
STU06869,20,Male,6.17,72.4,6.6,4.7,4.7,2.67,Yes,Offline,Average,Good,No,0,Middle,2.3,B
STU06870,22,Male,4.2,70,8.9,2.2,3.7,2.93,No,Hybrid,Average,Good,Yes,4,High,5.3,A
STU06871,20,Female,5.48,93.7,6.8,2.1,5.4,2.43,Yes,Offline,Average,Poor,Yes,3,Middle,3.7,A
STU06872,23,Female,2.46,77.1,6.8,5.5,4.3,3.32,No,Offline,Poor,Excellent,No,1,Middle,5.3,C
STU06873,20,Male,3.46,90,6.9,6.2,2.1,2.53,No,Hybrid,Average,Average,Yes,1,High,6.2,B
STU06874,24,Male,1.72,78.4,7.5,5.1,3.4,2.12,No,Online,Average,Excellent,No,0,High,3.2,C
STU06875,17,Male,4.5,85.4,8.2,4.6,7.1,2.97,No,Online,Good,Excellent,No,0,Low,3.5,A
STU06876,20,Male,5.73,82.1,7.5,2.7,3.5,3.12,No,Offline,Poor,Excellent,No,3,Low,4.4,A
STU06877,20,Female,6.34,88.6,7.1,5.5,5.2,3.68,No,Offline,Poor,Excellent,No,3,Low,3.9,A
STU06878,18,Female,2.44,96.7,5.9,5.1,5.4,2.34,Yes,Offline,Average,Average,Yes,1,Middle,4.7,C
STU06879,19,Male,6.56,81.2,7,8.3,3,2.9,No,Offline,Good,Good,Yes,2,Middle,3,A
STU06880,22,Female,3.05,66.1,8.9,6.4,5.9,3.02,No,Offline,Poor,Average,No,1,Middle,7.9,C
STU06881,22,Male,4.23,86,7.1,3.3,3.6,3.45,Yes,Hybrid,Average,Average,No,1,Middle,5.6,A
STU06882,23,Male,4.05,98.3,8.6,3,5.6,2.76,No,Online,Good,Good,Yes,1,Middle,3.3,A
STU06883,23,Female,8,86.2,6.4,4.9,3.4,2.5,No,Hybrid,Average,Poor,Yes,2,Middle,5.6,A
STU06884,24,Female,5.34,78.6,8.2,7.4,5.3,4,No,Online,Average,Excellent,Yes,3,Middle,5.2,A
STU06885,20,Male,8.99,81.7,9,2.7,4.8,3.39,No,Offline,Average,Excellent,Yes,3,Low,4.6,A
STU06886,21,Male,6.88,62.5,7,6.6,3.6,3.28,Yes,Online,Good,Average,No,2,Middle,4.7,A
STU06887,22,Female,4.53,71.5,5.5,2.2,4.4,2.4,Yes,Offline,Good,Good,No,1,Middle,2.3,A
STU06888,23,Female,5.78,85.4,7.1,1.5,6.3,3.18,Yes,Online,Poor,Good,Yes,2,High,6.9,B
STU06889,20,Male,7.59,94.9,6.8,4.2,5.2,3.58,No,Offline,Good,Excellent,Yes,4,High,5.7,A
STU06890,23,Male,3.37,97.7,4.8,2.9,3.5,3.61,Yes,Hybrid,Average,Good,Yes,1,High,3.8,A
STU06891,24,Male,4.1,78.4,6.6,2,2.8,2.94,Yes,Online,Average,Average,Yes,3,Low,4.4,A
STU06892,17,Female,4.95,74.5,6.2,6.1,3.4,2.55,No,Online,Good,Good,Yes,3,Low,4.6,B
STU06893,17,Female,4.41,71,8.5,1,5.3,3.55,No,Online,Average,Good,Yes,2,High,2.5,A
STU06894,23,Male,4.53,70.6,6.8,4.1,4,2.82,Yes,Offline,Good,Excellent,Yes,1,High,5,A
STU06895,17,Female,8.25,73.6,8.4,5.8,4.4,2.86,No,Hybrid,Average,Average,No,2,High,3.1,A
STU06896,23,Female,5.31,67,6.5,7.2,2.7,2.21,Yes,Offline,Poor,Poor,No,1,Middle,6.6,D
STU06897,20,Male,4.42,91.7,7.2,4.5,6.4,3.45,No,Offline,Average,Excellent,Yes,2,Middle,4.8,B
STU06898,18,Male,4.28,61.2,4.3,2.7,2.4,3.49,Yes,Online,Average,Excellent,No,3,High,6.2,C
STU06899,21,Female,2.46,94.6,5.8,6,6,3.49,No,Offline,Average,Excellent,No,1,Low,7.5,C
